4218,7512501.516,4695651.073
4219,7512530.315,4695615.922
4220,7512544.455,4695628.121
4221,7512547.545,4695626.171
4222,7512553.725,4695629.42
4223,7512564.266,4695635.27
4224,7512606.167,4695666.116
4226,7512607.307,4695674.746
4228,7512617.227,4695672.296
4230,7512629.907,4695679.455
4231,7512640.968,4695682.714
5832,7512505.186,4695653.752
5833,7512451.591,4695745.815
5834,7512468.208,4695728.093
5835,7512517.306,4695659.112
6417,7512514.715,4695808.834
6418,7512557.812,4695771.423
7649,7512599.032,4695676.118
7648,7512612.976,4695679.59
7650,7512623.028,4695673.094
7635,7512649.582,4695689.616
